dimensions,weight,url,price,reviews,subDepartment,department,departmentRank,name
0.2 x 2 x 3.2 inches,1.6 ounces,http://www.amazon.com/Safari-Flea-Comb-Double-Teeth/dp/B0002RJMAK,$4.15,746,Dogs,Pet Supplies,78,Safari Flea Comb with a Double Row of Teeth
18 x 25 x 5.2 inches,29.6 pounds,http://www.amazon.com/Taste-Wild-Wetlands-Formula-30-Pound/dp/B000W5QSZE,$43.54,"3,015",Dogs,Pet Supplies,76,"Taste of the Wild Dry Dog Food, Wetlands Canine Formula with Roasted Wild Fowl, 30-Pound Bag"
5.8 x 0.8 x 4.5 inches,1.6 ounces,http://www.amazon.com/Merial-Frontline-Control-Puppies-3-Pack/dp/B00008DFGY,$34.99,"5,474",Dogs,Pet Supplies,75,Merial Frontline Plus Flea and Tick Control for Dogs and Puppies
18.9 x 15 x 11.7 inches,2 pounds,http://www.amazon.com/IRIS-Open-Top-Litter-Shield-Scoop/dp/B002BDU8EW,$9.99,"2,529",Cats,Pet Supplies,39,IRIS Open Top Litter Box with Shield and Scoop
3 x 2 x 6 inches,3.5 ounces,http://www.amazon.com/Cat-Dancer-301-Charmer-Interactive/dp/B0002DHV16,$3.91,"3,118",Cats,Pet Supplies,40,"Cat Dancer-Cat Charmer Wand,Teaser-Cat & Kitten Toy!"
24 x 20 x 6.4 inches,38.8 pounds,http://www.amazon.com/Hills-Science-Diet-Adult-38-5-Pound/dp/B004CQZQQG,$36.79,616,Dogs,Pet Supplies,38,Hill's Science Diet Puppy Large Breed Dry Dog Food
2.2 x 6.9 x 8.5 inches,0.3 ounces,http://www.amazon.com/FELINE-GREENIES-Dental-Roasted-Chicken/dp/B008PNN8C6,$4.04,"1,836",Cats,Pet Supplies,37,FELINE GREENIES Dental Treats for Cats
3.4 x 3.4 x 9.2 inches,2.5 pounds,http://www.amazon.com/Natures-Miracle-Destroyer-Eliminator-P-5727/dp/B003I5VTRW,$7.34,836,Dogs,Pet Supplies,60,Nature's Miracle Urine Destroyer Stain and Residue Eliminator
,28.4 pounds,http://www.amazon.com/Multiple-Cat-Clumping-Litter-28-Pound/dp/B009QJYBVK,$21.11,"1,063",Cats,Pet Supplies,58,World's Best Cat Litter Cat Lavender Scented Multiple Cat Clumping Formula
9 x 19.5 x 1.5 inches,13.6 ounces,http://www.amazon.com/Catit-Scratcher-Catnip-Jungle-Stripe-Lounge/dp/B0032G6VVQ,$4.24,"1,376",Cats,Pet Supplies,59,Catit Style Scratcher with Catnip
5.8 x 5.8 x 8.1 inches,2.6 pounds,http://www.amazon.com/Milk-Bone-MaroSnacks-Treats-Sizes-40-Ounce/dp/B003PMQMK2,$8.98,728,Dogs,Pet Supplies,57,Milk-Bone MaroSnacks Dog Treats
24 x 16 x 4.8 inches,35.3 pounds,http://www.amazon.com/Purina-Pro-Plan-Shredded-35-Pound/dp/B001QCKS4O,$31.99,801,Dogs,Pet Supplies,56,Purina Pro Plan Savor Dry Dog Food
5.2 x 3.8 x 3.8 inches,1.3 pounds,http://www.amazon.com/Earth-Rated-270-Count-Lavender-Scented-Refill/dp/B00BSYR7K8,$11.99,"2,433",Dogs,Pet Supplies,55,"Earth Rated® Poop Bags Dog Waste Bags, Refill Rolls"
2.3 x 1.3 x 0.5 inches,6.4 ounces,http://www.amazon.com/Dogtek-Electronic-Bark-Control-Collar/dp/B002ZF4T1O,$33.99,"1,304",Dogs,Pet Supplies,53,Dogtek Electronic Bark Control Dog Collar
5 x 3 x 3 inches,8 ounces,http://www.amazon.com/Earth-Rated-120-Count-Lavender-scented-Refill/dp/B0088LIINY,$6.99,"2,433",Dogs,Pet Supplies,52,"Earth Rated® Poop Bags Dog Waste Bags, Refill Rolls"
2.5 x 2.5 x 2.5 inches,8 ounces,http://www.amazon.com/ChuckIt-Medium-Ultra-2-5-Inch-2-Pack/dp/B000F4AVPA,$4.05,"2,119",Dogs,Pet Supplies,54,Chuckit! Small Ultra Ball
,1.3 pounds,http://www.amazon.com/Bergan-Turbo-Scratcher-Colors-Vary/dp/B000IYSAIW,$12.74,"2,716",Cats,Pet Supplies,50,"Bergan Star Chaser Turbo Scratcher Cat Toy, 15.5"" Diameter"
5.2 x 29.5 x 15.8 inches,33.4 pounds,http://www.amazon.com/Purina-Pro-Plan-Sensitive-33-Pound/dp/B003R0LLIU,$34.99,"1,134",Dogs,Pet Supplies,51,Purina Pro Plan Focus Dry Dog Food
3.2 x 3.2 x 5 inches,1.6 pounds,http://www.amazon.com/Nutramax-Dasuquin-Chewables-Large-Count/dp/B000MCVGEA,$77.79,"2,067",Dogs,Pet Supplies,49,Dasuquin for small/medium dogs with MSM chewable tablets
22 x 0.1 x 22 inches,6.4 pounds,http://www.amazon.com/AmazonBasics-Training-Puppy-Regular-100-Count/dp/B00MW8G62E,$16.99,287,Dogs,Pet Supplies,48,AmazonBasics Pet Training and Puppy Pads
4.2 x 6.9 x 7.4 inches,2 pounds,http://www.amazon.com/GREENIES-Weight-Management-Dental-TEENIE/dp/B002QWHJOU,$18.49,"1,239",Dogs,Pet Supplies,46,GREENIES Weight Management Dental Dog Treats and Dog Chews
14.1 x 10.5 x 3.2 inches,9.6 pounds,http://www.amazon.com/Friskies-Classic-3-Flavor-Variety-5-5-Ounce/dp/B002CJARMI,$11.52,612,Cats,Pet Supplies,47,"Friskies Wet Cat Food, Classic Pate, 3-Flavor Variety Pack, 5.5-Ounce Can, Pack of 24"
6.3 x 4 x 4.1 inches,15.2 ounces,http://www.amazon.com/Comfort-Zone-Feliway-Refill-Pack/dp/B00BFAOW6W,$59.99,985,Cats,Pet Supplies,45,Comfort Zone with Feliway Refill
,2.4 ounces,http://www.amazon.com/TaoTronics%C2%AE-Flashlight-Blacklight-Detectors-Ultraviolet/dp/B00RV8PREI,$10.99,833,Power & Hand Tools,Tools & Home Improvement,44,"TaoTronics® UV Flashlight Blacklight Pets Urine Detectors Dogs Stains Detector Cats Odor Detector, Find Stains on Carpet, Rugs (12 Ultraviolet Leds,Duracell AAA batteries Included)"
5.1 x 8 x 7.8 inches,2.8 pounds,http://www.amazon.com/GREENIES-Dental-Chews-Large-Treats/dp/B006W6YHV4,$26.99,"7,739",Dogs,Pet Supplies,43,GREENIES Dental Dog Treats and Dog Chews
10.8 x 3 x 7.9 inches,5.2 pounds,http://www.amazon.com/Purina-Pro-Plan-Urinary-Formula/dp/B003R0LM2U,$19.99,524,Cats,Pet Supplies,42,"Purina Pro Plan Focus Canned Cat Food, 3-Ounce Cans, Pack of 24"
7.8 x 1 x 4.2 inches,2.4 ounces,http://www.amazon.com/Bayer-Advantix-Extra-55-Pound-6-Month/dp/B004QRJJ0K,$64.45,"2,700",Dogs,Pet Supplies,41,Bayer K9 Advantix II Flea and Tick Control Treatment for Dogs
1 x 1 x 1 inches,12.8 ounces,http://www.amazon.com/Nutramax-Cosequin-PLUS-Chewable-Tablets/dp/B003ULL1NQ,$34.95,885,Dogs,Pet Supplies,36,Nutramax Cosequin DS PLUS MSM Chewable Tablets
12 x 8.5 x 9 inches,7.4 pounds,http://www.amazon.com/Milk-Bone-Flavor-Snacks-Biscuits-7-Pound/dp/B000I82DU4,$8.99,980,Dogs,Pet Supplies,35,Milk-Bone Flavor Snacks Dog Treats
9 x 9.5 x 13 inches,22 pounds,http://www.amazon.com/Tidy-Cats-Litter-Breeze-3-5-Pound/dp/B001E530FW,$33.74,"2,982",Cats,Pet Supplies,33,Tidy Cats Brand Breeze Cat Litter
16 x 4.8 x 24.5 inches,26 pounds,http://www.amazon.com/Wellness-Natural-Food-Original-26-Pound/dp/B000VTTAMY,$54.99,"1,929",Dogs,Pet Supplies,34,Wellness CORE Natural Grain Free Dry Dog Food
9 x 4 x 8.5 inches,4.8 ounces,http://www.amazon.com/KONG-Cozie-Marvin-Moose-Medium/dp/B005AP3B8S,$4.55,"3,078",Dogs,Pet Supplies,32,KONG Medium Cozie Dog Squeaky Toy
4.8 x 4.8 x 1.5 inches,4.8 ounces,http://www.amazon.com/Bayer-Seresto-Flea-Collar-Large/dp/B00B8CG602,$44.46,"3,028",Dogs,Pet Supplies,31,Bayer Seresto Flea and Tick Collar
3.8 x 1.4 x 1.4 inches,2.2 pounds,http://www.amazon.com/Grizzly-All-Natural-Supplement-Pump-Bottle-Dispenser/dp/B0002ABR6E,$25.95,"2,336",Dogs,Pet Supplies,30,Grizzly Salmon Oil All-Natural Dog Food Supplement in Pump-Bottle Dispenser
13.1 x 5.9 x 11.9 inches,29.4 pounds,http://www.amazon.com/Arm-Hammer-Clumping-Litter-28-Pound/dp/B00HJJUS1Q,$17.33,908,Cats,Pet Supplies,29,Arm & Hammer Super Scoop Clumping Litter
,5.3 pounds,http://www.amazon.com/Fancy-Feast-Grilled-Seafood-Variety/dp/B001STX13U,$11.99,"2,878",Cats,Pet Supplies,28,"Fancy Feast, 3-Ounce Cans"
27 x 6 x 16 inches,41 pounds,http://www.amazon.com/Diamond-Naturals-Adult-Formula-Pound/dp/B000084F1I,$32.65,"1,096",Dogs,Pet Supplies,27,"Diamond Naturals Dry Food for Adult Dogs, 40 Pound Bag"
2.5 x 2.5 x 2.5 inches,1.2 pounds,http://www.amazon.com/KONG-Squeakair-Birthday-Medium-Colors/dp/B00176CT5U,$2.79,"1,526",Dogs,Pet Supplies,26,"KONG Air Dog Squeakair Birthday Balls Dog Toy, Medium, Colors Vary (3 Balls)"
4.5 x 0.8 x 1.2 inches,7 ounces,http://www.amazon.com/Nylabone-Just-Puppies-Starter-Puppy/dp/B0002DGL26,$3.91,931,Dogs,Pet Supplies,25,Nylabone Just For Puppies Starter Kit Bone Puppy Dog Chew Toys
8.1 x 6.2 x 5.5 inches,5.6 pounds,http://www.amazon.com/Fancy-Feast-Classic-Poultry-Variety/dp/B001STPJJO,$11.99,"2,878",Cats,Pet Supplies,24,"Fancy Feast, 3-Ounce Cans"
6.5 x 7.4 x 7.4 inches,3.2 ounces,http://www.amazon.com/Litter-Genie-Disposal-System-Refill/dp/B00AKB0N06,$21.45,"1,764",Cats,Pet Supplies,22,Litter Genie Cat Litter Disposal System Refill Cartridge
4.5 x 1.8 x 8.5 inches,7.9 pounds,http://www.amazon.com/GREENIES-POCKETS-Treats-Chicken-Flavor/dp/B001BSBFUO,$5.32,"4,070",Dogs,Pet Supplies,23,GREENIES PILL POCKETS Treats for Dogs
23 x 15.5 x 7.5 inches,18.4 pounds,http://www.amazon.com/ScoopFree-Litter-Refills-Premium-Crystals/dp/B000FEF10A,$37.49,"1,041",Try Subscribe & Save,Pet Supplies,21,"ScoopFree Litter Tray Refills with Premium Blue Crystals, 3-Pack"
44 x 1 x 31 inches,12 pounds,http://www.amazon.com/Carlson-0930PW-Extra-Wide-Walk-Thru-White/dp/B000JJDI0G,$38.39,"2,442",Dogs,Pet Supplies,73,Extra Wide Walk-Thru Gate with Extensions Included
4.8 x 3 x 10.6 inches,1.8 pounds,http://www.amazon.com/ARM-Hammer-Cat-Litter-Deodorizer/dp/B002ZUZXUU,$3.11,352,Cats,Pet Supplies,72,ARM & Hammer Cat Litter Deodorizer 30 oz
6 x 1 x 1 inches,14.4 ounces,http://www.amazon.com/25-Best-Bully-Sticks/dp/B001KEWW7E,$38.99,836,Dogs,Pet Supplies,71,Supreme Best Bully Sticks Bully Sticks
1 x 1 x 1 inches,16.2 pounds,http://www.amazon.com/Meow-Mix-Chicken-Oceanfish-16-Pound/dp/B000R4CJQ2,$11.88,405,Cats,Pet Supplies,74,Meow Mix Original Choice Dry Cat Food
1.8 x 4.2 x 6 inches,4.8 ounces,http://www.amazon.com/FURminator-Long-Hair-deShedding-Large/dp/B0040QQ07C,$32.29,"6,927",Dogs,Pet Supplies,70,FURminator deShedding Tool for Dogs
,7.2 ounces,http://www.amazon.com/Esky-Detector-Blacklight-Flashlight-Clothes/dp/B00R18VQ5W,$14.99,203,Power & Hand Tools,Tools & Home Improvement,69,"[51 LED UV Light] Esky® Pet UV Urine & Stain Detector, Blacklight/Flashlight, Find Stains on Clothes, Carpet or Rugs"
6 x 6 x 4 inches,1.8 pounds,http://www.amazon.com/Dentastix-Oral-Treats-Large-Count/dp/B0042GLVDI,$11.99,835,Dogs,Pet Supplies,67,Pedigree Dentastix Dog Treats
2 x 13 x 7.5 inches,2 pounds,http://www.amazon.com/Glyco-Flex-III-Soft-Chews-Dogs-120-Count/dp/B002LVTTYE,$30.05,"1,106",Dogs,Pet Supplies,68,"Glyco-Flex III Canine, Bite-Sized Chews"
4 x 2 x 1.3 inches,1.6 ounces,http://www.amazon.com/Zymox-Solution-0-5-Percent-Hydrocortisone-1-25-Ounce/dp/B007NVJAJG,$15.24,857,Cats,Pet Supplies,65,"Dog & Cat supplies Zymox Enzymatic Ear Solution with 0.5-Percent Hydrocortisone, 1.25-Ounce Pet ear solution"
4.5 x 0.5 x 2.8 inches,4.8 ounces,http://www.amazon.com/Capstar-Dogs-over-tablets-GREEN/dp/B005Z6UNWY,$25.99,"2,552",Dogs,Pet Supplies,66,Novartis Capstar Flea Tablets for Dogs and Cats
28 x 34 x 0.1 inches,8.5 pounds,http://www.amazon.com/All-absorb-Training-28-inch-34-inch-40-count/dp/B00ENL0JJO,$19.99,355,Dogs,Pet Supplies,63,"All-absorb Extra Large Training Pads 28-inch By 34-inch, 40-count"
15 x 22 x 4 inches,15.4 pounds,http://www.amazon.com/Taste-Wild-Mountain-Formula-15-Pound/dp/B0018CJYCO,$27.99,666,Cats,Pet Supplies,62,"Taste of the Wild Dry Cat Food, Rocky Mountain Feline Formula with Roasted Venison and Smoked Salmon, 15-Pound Bag"
4 x 1.5 x 4 inches,0.3 ounces,http://www.amazon.com/Prolabs-Feline-Tapeworm-Tabs-3-23mg/dp/B004KPLX2K,$12.59,"1,254",Cats,Pet Supplies,64,"Prolabs Feline Tapeworm Tabs , 3-23mg Tabs"
19 x 15 x 5 inches,10.8 pounds,http://www.amazon.com/Carefresh-Natural-Premium-Bedding-Liter/dp/B000256DS6,$23.90,"1,008",Small Animals,Pet Supplies,61,Natural Pet Bedding
4 x 4 x 17 inches,2.1 pounds,http://www.amazon.com/King-Canopy-INAWB400-17-Inch-Instant/dp/B000LE8KZW,$18.99,421,Patio Furniture & Accessories,"Patio, Lawn & Garden",38,"King Canopy INAWB400 17-Inch Weight Bags for Instant Legs, Black, 4-Pack"
3.2 x 15 x 11 inches,3.7 pounds,http://www.amazon.com/Electronic-Indoor-Insect-Killer-Zapper/dp/B00I0G0JXE,,"1,268",Pest Control,"Patio, Lawn & Garden",36,"Electronic Indoor Insect Killer Zapper - 15.5 Inch, 20W"
9.2 x 9.2 x 13 inches,4.2 pounds,http://www.amazon.com/Flowtron-BK-15D-Electronic-Insect-Coverage/dp/B00004R9VZ,$35.31,"4,484",Pest Control,"Patio, Lawn & Garden",37,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage"
,,http://www.amazon.com/Smart-Drifting-Electronic-Intelligent-Monocycle/dp/B014GN7LZI,$689.99,82,Outdoor Recreation,Sports & Outdoors,39,Two Wheels Self Balance Smart Drifting Scooter Electronic Mini Unicycle Intelligent Monocycle
7.5 x 1.5 x 8.5 inches,4.8 ounces,http://www.amazon.com/BEAPCO-6-Pack-Drop-Ins-Fruit-Traps/dp/B00CRYOPMQ,$14.99,763,Pest Control,"Patio, Lawn & Garden",34,BEAPCO 6-Pack Drop-Ins Fruit Fly Traps
,4 ounces,http://www.amazon.com/Repel-Eucalyptus-Natural-Repellent-4-Ounce/dp/B004N59OFU,$8.85,"1,292",Outdoor Recreation,Sports & Outdoors,35,"Repel Lemon Eucalyptus Natural Insect Repellent, 4-Ounce Pump Spray"
18 x 4 x 10 inches,11.2 ounces,http://www.amazon.com/360%C2%B0-CLEAN-GRILL-BRUSH-Kona%C2%AE/dp/B00TPAE1JW,$11.47,333,Grills & Outdoor Cooking,"Patio, Lawn & Garden",32,"360° CLEAN GRILL BRUSH By Kona® - 18"" Best BBQ Grill Brush - 3 Stainless Steel Brushes In 1 Provides Effortless Cleaning - FREE 5 YEAR REPLACEMENT - Great BBQ Accessories Gift - Stiff Light Weight Design - Perfect For Weber, Char-Broil, Porcelain & Infrared Grills"
1 x 4 x 10.8 inches,10.6 ounces,http://www.amazon.com/Fiskars-Traditional-Bypass-Pruning-Shears/dp/B00002N66H,$9.97,763,Outdoor Gardening & Lawn Care,"Patio, Lawn & Garden",31,Fiskars Traditional Bypass Pruning Shears
0.2 x 4.9 x 11.9 inches,0.3 ounces,http://www.amazon.com/Perky-Pet-67-12-Inch-Metal-Feeders/dp/B000HHM43W,$1.78,583,Backyard Birding & Wildlife,"Patio, Lawn & Garden",33,Perky-Pet 67 12-Inch Metal Hook for Bird Feeders
4.5 x 1.6 x 3.4 inches,0.8 ounces,http://www.amazon.com/Swiftly-Bright-Outdoor-Energy-Powered/dp/B00EGFKOZ6,$16.87,"1,626",Lighting & Ceiling Fans,Tools & Home Improvement,30,"Swiftly Done™ Bright Outdoor LED Light Solar Energy Powered - Weatherproof - No Tools Required; Peel 'n Stick / Motion Sensor-Detector Activated / For Patio, Deck, Yard, Garden, Home, Driveway, Stairs, Outside Wall / Wireless Exterior Security Lighting (No Battery Required) / Dusk to Dawn Dark Sensing Auto On / Off"
75 x 48 x 12 inches,5.1 pounds,http://www.amazon.com/International-Leisure-90621-Giant-Swan/dp/B00166ES9G,$37.99,328,Sports & Outdoor Play,Toys & Games,26,International Leisure Giant Swan
7.1 x 1.5 x 7.1 inches,4.8 ounces,http://www.amazon.com/Combat-Source-Large-Child-Resistant-Stations/dp/B001ACMBJK,$7.57,381,Pest Control,"Patio, Lawn & Garden",29,"Combat Source Kill Max R2 Large Roach, 8 Child-Resistant Bait Stations"
2 x 5 x 6.5 inches,2.4 ounces,http://www.amazon.com/TERRO-Fruit-Fly-Trap-T2500/dp/B002EJLLEE,$6.97,"1,341",Pest Control,"Patio, Lawn & Garden",27,TERRO Fruit Fly Trap T2500
,5.6 ounces,http://www.amazon.com/Repel-94108-Repellent-98-11-Percent-4-Ounce/dp/B004H89KFC,$7.97,876,Health Care,Health & Personal Care,28,"Repel 94108 100 Insect Repellent Pump Spray, 98.11-Percent DEET, 4-Ounce"
17.9 x 13 x 17.9 inches,21.3 pounds,http://www.amazon.com/America-UBP18181-BR-Umbrella-Composite-Materials/dp/B0025VP5J8,$32.99,855,Patio Furniture & Accessories,"Patio, Lawn & Garden",25,"DC America UBP18181-BR 18-Inch Cast Stone Umbrella Base, Made from Rust Free Composite Materials, Bronze Powder Coated Finish"
1 x 8.9 x 8.2 inches,9.6 ounces,http://www.amazon.com/Weber-7417-FireStarters-Lighter-Cubes/dp/B001AN7RGG,$3.29,"1,124",Outdoor Cooking Tools & Accessories,Grills & Outdoor Cooking,23,"Weber 7417 FireStarters Lighter Cubes, 24 Count"
60 x 2 x 0.1 inches,1.4 pounds,http://www.amazon.com/Algoma-7800-Hammock-Hanging-Straps/dp/B003XNMEZK,$8.00,231,Patio Furniture & Accessories,"Patio, Lawn & Garden",24,Algoma 7800 Hammock Tree Hanging Straps
4 x 4 x 3 inches,1.2 pounds,http://www.amazon.com/Blue-Wave-Pillow-Above-Ground/dp/B004BFX0AC,$9.52,303,Sports & Outdoor Play,Toys & Games,22,Blue Wave 4-ft x 4-ft Air Pillow for Above Ground Pool
8 x 8 x 5 inches,2 pounds,http://www.amazon.com/Victor-M230-Ultimate-Flea-Trap/dp/B000668Z96,$13.97,"2,535",Dogs,Pet Supplies,21,Victor M230 Ultimate Flea Trap
,0.8 ounces,http://www.amazon.com/Eco-Defense-Organic-Control-Spray/dp/B00ZNHYEFM,$19.99,215,Outdoor Recreation,Sports & Outdoors,78,"Eco Defense Organic Home Pest Control Spray - Kills & Repels, Ants, Roaches, Spiders, and Other Pests Guaranteed - All Natural Insect Killer - Child & Pet Safe - Indoor/Outdoor Spray - 16oz"
8.8 x 4.6 x 0.5 inches,2.4 ounces,http://www.amazon.com/Fly-Web-Glue-Board-Pack/dp/B0006OIZO8,$8.84,347,Pest Control,"Patio, Lawn & Garden",77,Fly Web Glue Board 10 Pack
5.1 x 6.8 x 6 inches,1.6 pounds,http://www.amazon.com/Pocket-Hose-Telebrands-Expandable-Garden/dp/B00GPULY5Y,$16.24,"1,285",Outdoor Gardening & Lawn Care,"Patio, Lawn & Garden",75,Pocket Hose ULTRA Telebrands 50FT Expandable Garden Hose AMBER TIP
11 x 3 x 2 inches,0.8 ounces,http://www.amazon.com/RubberMaid-G100-12-BBQ-Grill-Brush/dp/B00002NC1Y,$6.03,456,Grills & Outdoor Cooking,"Patio, Lawn & Garden",74,RubberMaid #G100-12 BBQ Grill Brush (1)
2 x 4.3 x 8.3 inches,11.2 ounces,http://www.amazon.com/Fresh-Rodent-Repellent-Pouch-Ounce/dp/B0021LWPPY,$12.83,775,Health Care,Health & Personal Care,76,Fresh Cab Rodent Repellent (4 Pouch Box) Net Wt. 10 Ounce
,25.4 pounds,http://www.amazon.com/Mac-Sports-Collapsible-Wagon-Blue/dp/B00BUUUIGK,$82.99,730,Outdoor Gardening & Lawn Care,"Patio, Lawn & Garden",72,Mac Sports Collapsible Folding Utility Wagon Garden Cart Shopping Beach Blue
,4.8 ounces,http://www.amazon.com/Hoont-Indoor-Powerful-Plug-Repeller/dp/B010KJ9OUW,$35.95,238,Pest Control,"Patio, Lawn & Garden",73,Hoont Indoor Powerful Plug-in Pest Repeller with Night Light - Eliminate All Types of Insects and Rodents
20.6 x 13.4 x 3.8 inches,16.6 pounds,http://www.amazon.com/Wagners-62059-Greatest-Variety-16-Pound/dp/B004477ASK,$19.98,473,Backyard Birding & Wildlife,"Patio, Lawn & Garden",70,"Wagner's 62059 Greatest Variety Blend, 16-Pound Bag"
6.7 x 3.1 x 10.2 inches,11.2 ounces,http://www.amazon.com/Orbit-62061N-91213-Single-Dial-Water-Timer/dp/B004INGS8S,$24.88,"1,694",Outdoor Gardening & Lawn Care,"Patio, Lawn & Garden",69,Orbit 62061N-91213 Single-Dial Water Timer
3.7 x 5.5 x 3.1 inches,12 ounces,http://www.amazon.com/lederTEK-Multi-color-Decorative-Christmas-Weddings/dp/B00MVN92XU,$10.99,694,Lighting & Ceiling Fans,Tools & Home Improvement,67,"lederTEK Solar Fairy String Lights 21ft 50 LED Multi-color Blossom Decorative Gardens, Lawn, Patio, Christmas Trees, Weddings, Parties, Indoor and Outdoor Use (50 LED Multi-color)"
,1.1 pounds,http://www.amazon.com/Bed-Bug-Killer-Eco-Defense/dp/B00UVZXL2I,$19.99,67,Pest Control,"Patio, Lawn & Garden",66,Bed Bug Killer By Eco Defense - All Natural Organic Formula Kills Bed Bugs on Contact - 100% Guaranteed Effective - Fastest Working Bed Bug Spray and Treatment - Child and Pet Safe - 16 oz
,12 ounces,http://www.amazon.com/Repel-94101-Sportsmen-Repellent-40-Percent/dp/B0054NFYDG,$3.86,343,Outdoor Recreation,Sports & Outdoors,68,"Repel 94101 6-Ounce Sportsmen Max Insect Repellent 40-Percent DEET Pump Spray, Case Pack of 1"
4.3 x 4.3 x 9.1 inches,2.9 ounces,http://www.amazon.com/Victor-M380-Magnet-1-Quart-Reusable/dp/B00004RBDW,$7.99,673,Pest Control,"Patio, Lawn & Garden",63,Victor M380 Fly Magnet 1-Quart Reusable Trap With Bait
5 x 1.5 x 0.5 inches,15.2 ounces,http://www.amazon.com/Blue-Wave-Cover-Clips-Ground/dp/B004VQE4YM,$17.81,327,"Pools, Hot Tubs & Supplies","Patio, Lawn & Garden",65,Blue Wave Cover Clips for Above Ground Pool Cover - 30 Pack
3.1 x 3.1 x 9.5 inches,3 pounds,http://www.amazon.com/Leisure-RENU2-Renew-Non-Chlorine-Shock/dp/B000LS2HEI,$16.99,227,"Pools, Hot Tubs & Supplies","Patio, Lawn & Garden",64,Leisure Time RENU2 Renew Non-Chlorine Shock
6 x 1 x 1 inches,6.4 ounces,http://www.amazon.com/Jobar-International-JB5658-Furniture-Repair/dp/B003F1I2EC,$6.79,417,Hardware,Tools & Home Improvement,62,Jobar International JB5658 total Furniture Repair System -12 pc
,7.2 ounces,http://www.amazon.com/Hoont-Plug-Electronic-Total-Eliminator/dp/B00ZVCAKZM,$39.95,267,Pest Control,"Patio, Lawn & Garden",61,Hoont Plug-in Electronic Total Pest Eliminator + LED Night Light - Eradicates Insects and Rodents
5 x 4 x 1 inches,4 pounds,http://www.amazon.com/Medium-Inch-Gas-Grill-Cover/dp/B00GSZBTSI,$25.99,"1,444",Grills & Outdoor Cooking,"Patio, Lawn & Garden",56,"Medium 58 Inch Gas Grill Cover - Barbeque Grill Covers Weber (Genesis), Holland, Jenn Air, Brinkmann, Char Broil, & More. Thick Heavy Duty Premium BBQ Grill Cover Includes 90 Day No Questions Asked Money Back Guarantee with 36 Month Warranty"
6 x 2 x 7 inches,1.8 pounds,http://www.amazon.com/Diatomaceous-Earth-Lbs-Food-Grade/dp/B00KPXGNTO,$13.55,417,Outdoor Gardening & Lawn Care,"Patio, Lawn & Garden",57,Diatomaceous Earth 2 Lbs Food Grade DE - Includes Free Scoop
6.9 x 6.3 x 2.2 inches,9.1 ounces,http://www.amazon.com/Climbup-Insect-Interceptor-Bed-Trap/dp/B0033SC0LI,$13.96,258,Pest Control,"Patio, Lawn & Garden",54,"Climbup Insect Interceptor Bed Bug Trap, 4ct"
1.2 x 6.3 x 4.6 inches,9.1 ounces,http://www.amazon.com/TERRO-T300-2-2-Pack-Liquid-Baits/dp/B00E4GACB8,$11.79,"3,172",Pest Control,"Patio, Lawn & Garden",55,TERRO T300-2  2-Pack Liquid Ant Baits
0.1 x 0.1 x 0.1 inches,3.5 ounces,http://www.amazon.com/Ball-Cap-Buddy-199-851414000038-LTC-1-Ballcap/dp/B0013FGVW2,$7.95,"1,083",Storage & Organization,Home & Kitchen,58,Ballcap Buddy Cap Washer
16 x 13 inches,6.4 ounces,http://www.amazon.com/Kona%C2%AE-BEST-BBQ-GRILL-MAT/dp/B00KJVTB96,$22.97,"1,220",Outdoor Cooking Tools & Accessories,Grills & Outdoor Cooking,51,"Kona® BEST BBQ GRILL MAT 16"" x 13"" - Set of 2 Mats - Up to 400% Thicker Than Miracle, Yoshi, Others Plus 2,000 Uses - Free 7YR Replacement - Makes A Great BBQ Accessories Gift! For Grilling Meat, Veggies, Seafood, PIZZA - No Fall Through, No Flame Ups, Non-Stick - 100% Guaranteed"
5.2 x 5.2 x 8 inches,3.2 pounds,http://www.amazon.com/Terro-1806-Outdoor-Liquid-Baits/dp/B004Q3QQNC,$7.99,538,Pest Control,"Patio, Lawn & Garden",52,"Terro 1806 Outdoor Liquid Ant Baits, 1.0 fl. oz. - 6 count"
44 x 60 x 60 inches,2.7 pounds,http://www.amazon.com/Weber-7107-Storage-Genesis-Grills/dp/B00MBVDBC0,$55.91,364,Grills & Outdoor Cooking,"Patio, Lawn & Garden",50,Weber 7107 Grill Cover with Storage Bag for Genesis Gas Grills
16.5 x 12 x 8 inches,9.7 pounds,http://www.amazon.com/8-Year-Round-Pool-Winter-Cover/dp/B002HV2SUA,$44.00,302,"Pools, Hot Tubs & Supplies","Patio, Lawn & Garden",49,8-Year 24 ft Round Pool Winter Cover
16.9 x 18.1 x 30.9 inches,12.8 ounces,http://www.amazon.com/Masterbuilt-30-Inch-Electric-Smoker-Cover/dp/B002VZZ1W4,$15.99,"1,289",Grills & Outdoor Cooking,"Patio, Lawn & Garden",46,Masterbuilt 30-Inch Electric Smoker Cover
1.7 x 1.7 x 56 inches,1.1 pounds,http://www.amazon.com/1-X-Wood-Pole-Ring/dp/B000BX1KWI,$11.06,251,Fan Shop,Sports & Outdoors,47,1 X Wood Pole/Ring
