dimensions,weight,url,price,reviews,subDepartment,department,departmentRank,name
32.5 x 16.5 x 4 inches,2.1 pounds,http://www.amazon.com/Summer-Infant-Contoured-Changing-Pad/dp/B009EDSWJA,$18.00,"1,449",Diapering,Baby Products,3,Summer Infant Contoured Changing Pad
2.5 x 25.5 x 23.5 inches,4 pounds,http://www.amazon.com/Evenflo-Position-Lock-Wood-Gate/dp/B00GUN3Z1W,$10.00,"1,396",Safety,Baby Products,5,"Evenflo Position and Lock Wood Gate, Tan"
6.4 x 6.6 x 26.1 inches,0.6 ounces,http://www.amazon.com/Munchkin-Hammer-Diaper-Refill-Count/dp/B009R27JJC,$16.60,759,Diapering,Baby Products,4,"Munchkin Arm & Hammer Diaper Pail Refill Bags, 900 Count (30 bags)"
4.3 x 0.4 x 7.9 inches,1.8 ounces,http://www.amazon.com/Baby-Banana-Bendable-Training-Toothbrush/dp/B002QYW8LW,$6.72,"3,088",Oral Care,Health & Personal Care,2,"Baby Banana Bendable Training Toothbrush, Infant"
3 x 1 x 3 inches,1 pounds,http://www.amazon.com/Infant-Optics-Digital-Monitor-Vision/dp/B0052QYLUM,$99.89,"5,412",Safety,Baby Products,76,Infant Optics DXR-5 2.4 GHz Digital Video Baby Monitor with Night Vision
5.1 x 5.1 x 1.1 inches,4 ounces,http://www.amazon.com/Baby-Einstein-Along-Tunes-Musical/dp/B000YDDF6O,$6.69,"5,509",Baby & Toddler Toys,Toys & Games,1,Baby Einstein Take Along Tunes Musical Toy
15.4 x 9.5 x 23.3 inches,7.4 pounds,http://www.amazon.com/Graco-SnugRide-Click-Connect-Infant/dp/B00BNQEZXS,$47.99,454,Car Seats & Accessories,Baby Products,71,"Graco SnugRide Click Connect 30/35 LX Infant Car Seat Base, Black"
3.9 x 3.9 x 3.9 inches,0.3 ounces,http://www.amazon.com/WubbaNub-W32407-Elephant/dp/B0047PAHUW,$12.95,351,Feeding,Baby Products,74,WubbaNub Elephant
5 x 5 x 5 inches,1.6 ounces,http://www.amazon.com/Munchkin-Snack-Catchers-Colors-Vary/dp/B000GB0NZK,$4.47,868,Feeding,Baby Products,77,"Munchkin Two Snack Catchers, Colors May Vary"
5.9 x 5.2 x 6.1 inches,1.3 pounds,http://www.amazon.com/Munchkin-Nursery-Projector-Sound-System/dp/B006SFUEF2,$19.00,"2,123",Health Care,Health & Personal Care,75,"Munchkin Nursery Projector and Sound System, White"
8 x 5 x 5 inches,11.2 ounces,http://www.amazon.com/The-First-Years-Bottle-Warmer/dp/B00005BXKM,$16.79,"1,178",Feeding,Baby Products,68,The First Years Quick Serve Bottle Warmer
56 x 2 x 20 inches,9.3 pounds,http://www.amazon.com/Regalo-Hide-Away-Extra-White/dp/B000H1IYXW,$32.00,752,Safety,Baby Products,71,"Regalo Hide Away Extra Long Bed Rail, White"
4 x 4 x 4 inches,4 ounces,http://www.amazon.com/WubbaNub-WN22330-Brown-Monkey/dp/B0028IDXDS,$12.95,910,Feeding,Baby Products,69,WubbaNub Brown Monkey
48 x 26 x 7 inches,6.2 pounds,http://www.amazon.com/Regalo-Cot-Portable-Royal-Blue/dp/B000H1MRJO,$24.88,"2,351",Nursery,Baby Products,70,"Regalo My Cot Portable Bed, Royal Blue"
10.2 x 9.1 x 5.1 inches,1.2 pounds,http://www.amazon.com/Infantino-Squeeze-Pouches-50-Count/dp/B009IWNPXK,$11.39,390,Feeding,Baby Products,72,"Infantino Squeeze Pouches, 50 Count"
5.2 x 2.8 x 3.8 inches,0.3 ounces,http://www.amazon.com/Munchkin-Ducky-Hot-Safety-Bath/dp/B000GUZC2A,$2.79,707,Baby & Toddler Toys,Toys & Games,68,Munchkin Ducky Hot Safety Bath
,8.7 x 8.5 x 2.6 inches,http://www.amazon.com/Medela-Breastmilk-Bottle-Ounce-Count/dp/B001V9EVCM,$12.19,554,Feeding,Baby Products,67,"Medela Breastmilk Bottle Set, 8 Ounce, 3 Count"
7 x 5.4 x 2.6 inches,3.2 ounces,http://www.amazon.com/Munchkin-31205-Five-Sea-Squirts/dp/B000GK7AMU,$6.67,622,Baby & Toddler Toys,Toys & Games,66,Munchkin Five Sea Squirts
3.2 x 3.2 x 5.9 inches,4.2 ounces,http://www.amazon.com/The-First-Years-Straw-Ounce/dp/B0054YZDWC,$2.94,518,Feeding,Baby Products,65,"The First Years Take and Toss Straw Cups, 10 Ounce, 4 Count"
9.2 x 8.5 x 3.6 inches,2 pounds,http://www.amazon.com/Infant-Optics-DXR-8-Monitor-Interchangeable/dp/B00ECHYTBI,$179.58,"1,872",Camera & Photo,Electronics,57,"Infant Optics DXR-8 Video Baby Monitor With Interchangeable Optical Lens, White/Biege"
9.2 x 6.5 x 2.1 inches,5.6 ounces,http://www.amazon.com/Jumbo-Hammock-Organize-Stuffed-Animals/dp/B00II6QO8A,$13.99,173,Nursery,Baby Products,63,*2 Pack* Jumbo Toy Hammock Net Organize Stuffed Animals
0.1 x 5 x 6 inches,1.6 ounces,http://www.amazon.com/OXO-Silicone-Drain-Stopper-Aqua/dp/B0038JE650,$7.99,882,Bath,Home & Kitchen,62,OXO Tot Silicone Tub Drain Stopper- Aqua
5.9 x 0.4 x 7.5 inches,0.2 ounces,http://www.amazon.com/Replacement-Tubing-Retail-Medela-Advanced/dp/B0033B9CZ2,$7.98,839,Feeding,Baby Products,37,Replacement Tubing (1 Retail Pack of 2 tubes) for Medela Pump in Style and New Pump in Style Advanced Breast Pump - 100% BPA FREE
5.5 x 3 x 9 inches,8 ounces,http://www.amazon.com/THERMOS-Insulated-Stainless-10-Ounce-Charcoal/dp/B00KXY8O24,$11.51,"1,620",Kitchen & Dining,Home & Kitchen,64,"THERMOS FOOGO Vacuum Insulated Stainless Steel 10-Ounce Straw Bottle, Charcoal/Teal"
6 x 4.2 x 1.4 inches,3.2 ounces,http://www.amazon.com/Munchkin-Fresh-Feeder-Colors-Count/dp/B000GK5XY2,$6.61,"1,129",Feeding,Baby Products,43,"Munchkin Fresh Food Feeder, Colors May Vary, 2 Count"
6 x 7 x 2.2 inches,8 ounces,http://www.amazon.com/myBaby-MYB-S200-SoundSpa-Portable/dp/B0091E31KM,$18.51,780,Health Care,Health & Personal Care,36,myBaby SoundSpa Portable
7.1 x 3 x 1 inches,0.2 ounces,http://www.amazon.com/NoseFrida-The-Snotsucker-Nasal-Aspirator/dp/B00171WXII,$11.69,"4,719",Health & Baby Care,Baby Products,33,NoseFrida The Snotsucker Nasal Aspirator
,14.5 x 14 x 12 inches,http://www.amazon.com/Summer-Infant-Potty-White-Teal/dp/B00A0ID90A,$9.99,"1,452",Potty Training,Baby Products,35,"Summer Infant Lil' Loo Potty, White and Teal"
52 x 2 x 30 inches,11.3 pounds,http://www.amazon.com/Regalo-Easy-Open-Super-White/dp/B001OC5UNK,$29.83,"1,892",Safety,Baby Products,34,"Regalo Easy Open 50 Inch Super Wide Walk Thru Gate, White"
4.2 x 4.2 x 1.4 inches,1 ounces,http://www.amazon.com/Munchkin-Xtraguard-Action-Multi-Latches/dp/B007A2ZSZ8,$7.29,"1,599",Safety,Baby Products,29,"Munchkin Xtraguard Dual Action Multi Use Latches, 2 Count"
25.5 x 37.5 x 3 inches,3 pounds,http://www.amazon.com/Dream-On-Me-Foam-Mattress/dp/B006Z2BZBU,$35.06,"1,153",Nursery,Baby Products,26,Dream On Me Foam Pack and Play Mattress
43 x 1 x 20 inches,5.4 pounds,http://www.amazon.com/Regalo-Swing-Down-Bedrail-White/dp/B0070WGV9K,$19.98,718,Safety,Baby Products,31,"Regalo Swing Down Bedrail, White"
37 x 32 x 32 inches,16.5 pounds,http://www.amazon.com/Fisher-Price-K6070-Rainforest-Jumperoo/dp/B000LXQVA4,$69.00,"3,155",Gear,Baby Products,27,Fisher-Price Rainforest Jumperoo
7 x 3 x 7 inches,5.4 ounces,http://www.amazon.com/Munchkin-Miracle-Sippy-Green-Ounce/dp/B00MRZIGVG,$11.66,493,Feeding,Baby Products,29,"Munchkin Miracle 360 Sippy Cup, Green/Blue, 10 Ounce, 2 Count"
4.1 x 6.9 x 8.8 inches,6.1 ounces,http://www.amazon.com/Dr-Browns-Natural-Newborn-Packaging/dp/B001IXYOD2,$17.47,838,Feeding,Baby Products,30,Dr. Brown's BPA Natural Flow Bottle Newborn Feeding Set (Packaging may vary)
4 x 4 x 4 inches,3.2 ounces,http://www.amazon.com/Baby-Einstein-30974-Bendy-Ball/dp/B001UF8BL4,$5.26,"1,564",Nursery,Baby Products,28,Baby Einstein Bendy Ball
2 x 4.5 x 8 inches,3.2 ounces,http://www.amazon.com/Munchkin-Twisty-Figure-8-Teether/dp/B00009IMCK,$3.99,754,Baby & Toddler Toys,Toys & Games,25,Munchkin Twisty Figure 8 Teether
6.5 x 3.7 x 1.2 inches,1.6 ounces,http://www.amazon.com/Medela-Quick-Clean-Breast-Accessory/dp/B000CCXLNE,$6.99,352,Feeding,Baby Products,24,"Medela Quick Clean Breast Pump and Accessory Wipes, 24 Count"
7.3 x 5.6 x 4.8 inches,5.6 ounces,http://www.amazon.com/Medela-Breast-Collection-Storage-Bottles/dp/B00DB5F114,$10.79,280,Feeding,Baby Products,22,"Medela Breast Milk Collection and Storage Bottles, 5 Ounce - 6 ct"
8 x 3 x 10 inches,1.2 pounds,http://www.amazon.com/Nursery-Fresh-Refill-Diaper-Genie/dp/B00CXH2M2W,$21.99,965,Diapering,Baby Products,23,"Nursery Fresh Refill for Diaper Genie, 272 Count, Pack of 4"
19.5 x 41 x 0.2 inches,1.7 pounds,http://www.amazon.com/Summer-Infant-Elite-DuoMat-Black/dp/B00368CLXW,$19.99,628,Car Seats & Accessories,Baby Products,97,"Summer Infant Elite DuoMat for Car Seat, Black"
,9 x 4 x 8 inches,http://www.amazon.com/Medela-Harmony-Manual-Breast-Pump/dp/B0006HBS1M,$26.82,"1,287",Feeding,Baby Products,33,Medela Harmony Manual Breast Pump
2.8 x 8.3 x 9 inches,13 ounces,http://www.amazon.com/Dr-Browns-Polypropylene-Natural-Bottle/dp/B001LENCUE,$12.28,704,Feeding,Baby Products,93,"Dr. Brown's BPA Free Polypropylene Natural Flow Wide Neck Bottle, 8 Ounce, 3 Count"
5.9 x 4.9 x 1.8 inches,3.2 ounces,http://www.amazon.com/Medela-Quick-Clean-Micro-Steam-Count/dp/B000096QQ5,$4.89,392,Feeding,Baby Products,95,"Medela Quick Clean Micro-Steam Bags, 5 Count"
7.2 x 2.5 x 2.2 inches,7.2 ounces,http://www.amazon.com/Munchkin-Arm-HammerDiaper-Refills-Count/dp/B009F98SSS,$8.99,307,Diapering,Baby Products,105,"Munchkin Arm and HammerDiaper Bag Refills, 72 Count"
7.2 x 7.2 x 1.2 inches,3.5 ounces,http://www.amazon.com/Re-Play-Divided-Plates-Yellow-3-Count/dp/B007HZBOFG,$4.98,452,Feeding,Baby Products,90,"Re-Play Divided Plates, Aqua, Green, Sunny Yellow, 3-Count"
7.2 x 5.6 x 1.6 inches,5 ounces,http://www.amazon.com/Jumbo-Hammock-Organizer-Stuffed-Animals/dp/B00F3JZY1S,$7.99,293,Nursery,Baby Products,91,Jumbo Toy Hammock Net Organizer Stuffed Animals
8.5 x 6 x 3.5 inches,0.2 ounces,http://www.amazon.com/THERMOS-Insulated-Stainless-10-Ounce-Charcoal/dp/B00LIRIZVU,$14.99,"1,710",Kitchen & Dining,Home & Kitchen,89,"THERMOS FOOGO Vacuum Insulated Stainless Steel 10-Ounce Food Jar, Charcoal/Teal"
5.8 x 4 x 1.9 inches,1.4 ounces,http://www.amazon.com/Philips-Avent-Soothie-Pacifier-Months/dp/B0045I6IAY,$3.03,"1,625",Feeding,Baby Products,88,"Philips Avent Soothie Pacifier, Blue, 0-3 Months, 2 Count"
6 x 3.5 x 1.1 inches,4 ounces,http://www.amazon.com/Diaper-Genie-10078300041174-Carbon-Filters/dp/B00FZGLMCY,$3.99,189,Diapering,Baby Products,86,Diaper Genie Carbon Filters
3.6 x 0.8 x 6.9 inches,1.6 ounces,http://www.amazon.com/Lansinoh-Soothies-Gel-Pads-Count/dp/B002KGHUL4,$6.99,345,Feeding,Baby Products,87,"Lansinoh Soothies Gel Pads, 2 Count"
7.5 x 11 x 2.5 inches,9.6 ounces,http://www.amazon.com/Gerber-Birdseye-3-Ply-Prefold-Diapers/dp/B007VBYVWE,$12.19,454,Diapering,Baby Products,85,"Gerber Birdseye 3-Ply Prefold Cloth Diapers, White, 10 Count"
1.5 x 3.8 x 5.1 inches,1 ounces,http://www.amazon.com/Dr-Browns-Natural-Standard-Nipple/dp/B003KMWATY,$2.58,294,Feeding,Baby Products,84,Dr. Brown's 2 Natural Flow Level 2 Standard Nipple
16.5 x 19 x 33 inches,8.2 pounds,http://www.amazon.com/Evenflo-Big-Booster-Seat-Sprocket/dp/B00AJSIVWW,$35.00,954,Car Seats & Accessories,Baby Products,82,"Evenflo Big Kid AMP Booster Car Seat, Sprocket"
12 x 8.8 x 10 inches,4.8 ounces,http://www.amazon.com/myBaby-MYB-S100-9CTM-HoMedics-SoundSpa-On-The-Go/dp/B0097D4ZMU,$9.99,882,Nursery,Baby Products,73,mybaby HoMedics SoundSpa On-The-Go
8 x 2 x 2 inches,10.4 ounces,http://www.amazon.com/Aromatherapy-100-Therapeutic-Eucalyptus-Lemongrass/dp/B005IHJ556,$19.85,"2,377",Wellness & Relaxation,Health & Personal Care,31,"Aromatherapy Top 6 100% Pure Therapeutic Grade Basic Sampler Essential Oil Gift Set- 6/10 Ml (Lavender, Tea Tree, Eucalyptus, Lemongrass, Orange, Peppermint)"
12.8 x 2.5 x 2.5 inches,5.6 ounces,http://www.amazon.com/OXO-Good-Grips-Bottle-Brush/dp/B00004OCLJ,$4.99,"2,156",Household Supplies,Health & Personal Care,35,OXO Good Grips Bottle Brush
,0.8 ounces,http://www.amazon.com/Medela-Contact-Nipple-Shield-Medium/dp/B000067PQ0,$8.25,404,Feeding,Baby Products,81,"Medela Contact Nipple Shield, Medium"
14.6 x 10.8 x 31.5 inches,19.4 pounds,http://www.amazon.com/BISSELL-CleanView-Upright-OnePass-9595A/dp/B00AZBIZTW,$79.99,"4,450",Vacuums & Floor Care,Home & Kitchen,32,"BISSELL CleanView Upright Vacuum with OnePass, 9595A (Same as 9595)"
60 x 80 x 14 inches,39.3 pounds,http://www.amazon.com/Sleep-Master-SmartBase-Mattress-Foundation/dp/B006MIUM20,$89.00,"5,616",Furniture,Home & Kitchen,33,"Sleep Master SmartBase Mattress Foundation/Platform Bed Frame, Queen"
12.3 x 17.3 x 25.5 inches,49.2 pounds,http://www.amazon.com/Frigidaire-FAD704DWD-Energy-70-pint-Dehumidifier/dp/B00AU7GZXE,$219.00,"4,123","Heating, Cooling & Air Quality",Home & Kitchen,27,Frigidaire FAD704DWD Energy Star 70-pint Dehumidifier
11.1 x 6.6 x 11.3 inches,3.3 pounds,http://www.amazon.com/hongthaishop-HT-900-Honeywell-TurboForce-Fan/dp/B001R1RXUG,$14.99,"3,679","Heating, Cooling & Air Quality",Home & Kitchen,24,"Honeywell TurboForce Fan, HT-900"
,10.4 ounces,http://www.amazon.com/Everglow-2980-22-Clear-White-Light/dp/B002LLGFJG,$9.99,422,Lighting & Ceiling Fans,Tools & Home Improvement,26,Everglow 2980-22 100 Clear White Wire Light Set
0.1 x 72 x 72 inches,2.4 ounces,http://www.amazon.com/InterDesign-Mildew-Free-Gauge-Shower-Liner/dp/B00AYULYNS,$5.00,"1,545",Bath,Home & Kitchen,9,"InterDesign Mildew-Free PEVA 3 Gauge Shower Liner, 72 x 72, Clear"
14 x 8.1 x 5.4 inches,3.8 pounds,http://www.amazon.com/DECKER-CHV1410L-Lithium-Cordless-Buster/dp/B006LXOJC0,$50.00,"2,935",Vacuums & Floor Care,Home & Kitchen,4,BLACK + DECKER CHV1410L 16 volt Lithium Cordless Dust Buster Hand Vac
72 x 72 inches,1.9 pounds,http://www.amazon.com/Maytex-Mildew-Premium-Curtain-Grommets/dp/B001T4ZAX8,$10.98,"2,666",Bath,Home & Kitchen,2,"Maytex No More Mildew Premium 10 Gauge Shower Curtain Liner with Rust Proof Metal Grommets, Clear"
27 x 12.8 x 19.2 inches,12 pounds,http://www.amazon.com/Seville-Classics-Resin-Wood-Composite-Utility/dp/B00336TY0K,$29.99,"3,565",Storage & Organization,Home & Kitchen,53,Seville Classics Resin-Wood Composite Utility Shoe Rack (Single Pack)
2 x 5.3 x 2 inches,9.6 ounces,http://www.amazon.com/Tea-Tree-Essential-Oil-Therapeutic/dp/B00VKHKH8C,$11.89,715,Wellness & Relaxation,Health & Personal Care,51,Tea Tree Essential Oil - Big 4 oz - 100% Pure & Natural Melaleuca Therapeutic Grade - PREMIUM QUALITY from Australia for acne and skin tag removal
,,http://www.amazon.com/Fantastic-Wind-Waterproof-Survival-Matches/dp/B007CP6UK0,$2.26,638,Outdoor Recreation,Sports & Outdoors,45,Fantastic Wind & Waterproof Survival Matches: 2 Packs of 20 Matches Each In Waterproof Containers = 40 Matches & Two Waterproof Holders!
3.6 x 6.3 x 16.1 inches,1.9 pounds,http://www.amazon.com/simplehuman-Mount-Grocery-Dispenser-Stainless/dp/B007ZF638G,$9.99,"2,428",Bath,Home & Kitchen,48,"simplehuman Wall Mount Grocery Bag Dispenser,  Stainless Steel"
12.5 x 12.5 x 1 inches,5.5 pounds,http://www.amazon.com/Smart-Weigh-Bathroom-Detection-Recognition/dp/B00U1U42YO,$39.64,268,Medical Supplies & Equipment,Health & Personal Care,41,"Smart Weigh SMS500 Digital Bathroom Scale, High Accuracy, Dual Color Weight Change Detection and Smart Step-On Auto Recognition for 8 Users, Silver"
21.5 x 14.5 x 23.5 inches,24.9 pounds,http://www.amazon.com/Hoover-Deluxe-Carpet-Washer-FH50150/dp/B009ZJ2M7G,$142.09,"2,176",Vacuums & Floor Care,Home & Kitchen,44,"Hoover Power Scrub Deluxe Carpet Washer, FH50150"
6.3 x 4.3 x 0.8 inches,9.6 ounces,http://www.amazon.com/Hardcover-Notebook-Specifically-Designed-Passwords/dp/B00XSAWW7I,$14.97,2,Computers & Accessories,Electronics,97,Hardcover A-Z Indexed Notebook Specifically Designed to Create and Store Strong Internet Passwords
,,http://www.amazon.com/Fire-HDX-8-9-Display-Wi-Fi/dp/B00HCNH90W,$399.00,"5,204",,,,"Fire HDX 8.9, 8.9"" HDX Display, Wi-Fi, 32 GB - Includes Special Offers"
,,http://www.amazon.com/Fire-Edition-Display-Wi-Fi-Kid-Proof/dp/B00LOR524M,$149.00,"8,384",,,,"Fire HD 6 Kids Edition, 6"" HD Display, Wi-Fi, 8 GB, Blue Kid-Proof Case"
,6 pounds,http://www.amazon.com/GL551JW-DS71-15-6-Inch-GeForce-Discrete-Graphics/dp/B00T7XRH2A,$999.00,338,Computers & Accessories,Electronics,98,"ASUS ROG GL551JW-DS71 15.6-Inch FHD Gaming Laptop, NVIDIA GeForce GTX 960M Discrete Graphics"
,11.7 ounces,http://www.amazon.com/Apple-Retina-Display-ME279LL-Silver/dp/B00GQDBS7O,$279.00,635,Computers & Accessories,Electronics,39,"Apple iPad mini 2 with Retina Display ME279LL/A (16GB, Wi-Fi, White with Silver)"
,2.8 pounds,http://www.amazon.com/Lenovo-Laptop-Intel-Celeron-Black/dp/B00WR2888U,$179.99,37,Computers & Accessories,Electronics,95,"Lenovo S21e 11.6 Inch Laptop (Intel Celeron, 2 GB, 32 GB SSD, Black) - Free Upgrade to Windows 10"
6.5 x 6 x 1.5 inches,0.6 ounces,http://www.amazon.com/Syba-SD-CM-UAUD-Adapter-C-Media-Chipset/dp/B001MSS6CS,$7.99,"3,263",Studio Recording Equipment,Musical Instruments,20,"Syba SD-CM-UAUD USB Stereo Audio Adapter, C-Media Chipset, RoHS"
,,http://www.amazon.com/Kindle-Display-Wi-Fi-Previous-Generation/dp/B00CYQPMJC,,"30,458",,,,"Kindle Fire HDX 7"", HDX Display, Wi-Fi, 32 GB (Previous Generation - 3rd)"
11 x 14 x 3.5 inches,3 pounds,http://www.amazon.com/RT-N66U-Dual-Band-Wireless-N900-Gigabit-Router/dp/B006QB1RPY,$112.99,"4,752",Computers & Accessories,Electronics,40,ASUS RT-N66U Dual-Band Wireless-N900 Gigabit Router
4.1 x 3.5 x 0.4 inches,11.4 ounces,http://www.amazon.com/AmazonBasics-Performance-Alkaline-Batteries-20-Pack/dp/B00NTCHCU2,$7.99,"1,027",Household Supplies,Health & Personal Care,41,AmazonBasics AAA Performance Alkaline Batteries (20-Pack)
7.3 x 21.2 x 19.1 inches,15.5 pounds,http://www.amazon.com/Dell-UltraSharp-U2414H-24-Inch-Monitor/dp/B00GTV05XG,$242.36,260,Computers & Accessories,Electronics,95,Dell UltraSharp U2414H 24-Inch Screen LED Monitor
13.7 x 10.1 x 3.1 inches,3.7 pounds,http://www.amazon.com/NETGEAR-Nighthawk-AC1900-Gigabit-Router/dp/B00F0DD0I6,$194.90,"3,079",Computers & Accessories,Electronics,19,NETGEAR Nighthawk AC1900 Dual Band Wi-Fi Gigabit Router (R7000)
5.7 x 4 x 0.6 inches,1.2 pounds,http://www.amazon.com/AmazonBasics-Performance-Alkaline-Batteries-20-Pack/dp/B00NTCH52W,$8.99,"1,027",Household Supplies,Health & Personal Care,60,AmazonBasics AA Performance Alkaline Batteries (20-Pack)
10.1 x 10.8 x 11 inches,5.5 pounds,http://www.amazon.com/GoodNites-Bedtime-Pants-Small-Medium/dp/B00U0NRI0W,$27.42,211,Baby & Child Care,Health & Personal Care,59,"GoodNites Bedtime Pants for Boys, Small/Medium, 44 Count"
3 x 3 x 3 inches,4 ounces,http://www.amazon.com/Penetrex%C2%AE-Jar-Tendonitis-Fibromyalgia-Neuropathy/dp/B0026HDURA,$19.95,"7,796",Health Care,Health & Personal Care,58,"Penetrex® [2 Oz Jar] :: World's #1 OTC Pain Relief Cream for Sufferers of Arthritis, Neck & Back Pain, Tennis Elbow, Tendonitis, Plantar Fasciitis, Bursitis, Sciatica, Fibromyalgia, Neuropathy, etc"
9.5 x 18.5 x 11.7 inches,10.8 pounds,http://www.amazon.com/Pampers-Cruisers-Diapers-Economy-Count/dp/B00DDMITQ4,$45.88,"1,397",Diapering,Baby Products,20,"Pampers Cruisers Diapers Economy Plus Pack, Size 4, 152 Count"
2 x 2 x 7.9 inches,10.4 ounces,http://www.amazon.com/Shibari-Premium-Intimate-Lubricant-Ultra-Smooth/dp/B00G5K7L24,$8.77,745,Sexual Wellness,Health & Personal Care,39,"Shibari Premium Intimate Lubricant, Ultra-Smooth, Water Based, 8oz Bottle"
5.1 x 3 x 9.6 inches,14.4 ounces,http://www.amazon.com/Lansinoh-Breastmilk-Storage-Bags-Count/dp/B006XISCNA,$13.79,"1,749",Feeding,Baby Products,38,"Lansinoh Breastmilk Storage Bags, 100 Count"
2.4 x 6.5 x 8 inches,8.8 ounces,http://www.amazon.com/Amop%C3%A9-Pedi-Perfect-Electronic-Pedicure/dp/B00LE99PA2,$34.99,"5,058",Bath & Body Care,Beauty,37,Amopé Pedi Perfect Electronic Pedicure Foot File
12 x 12.5 x 1.8 inches,5.2 pounds,http://www.amazon.com/EatSmart-Precision-Bathroom-Capacity-Technology/dp/B001KXZ808,$28.95,"19,041",Medical Supplies & Equipment,Health & Personal Care,36,"EatSmart Precision Digital Bathroom Scale w/ Extra Large Lighted Display, 400 lb. Capacity and ""Step-On"" Technology [2014 VERSION] - 10,000+ Reviews EatSmart Guaranteed Accurate"
1.9 x 1.9 x 3.6 inches,2.4 ounces,http://www.amazon.com/Natrol-Maximum-Strength-Tablets-100-Count/dp/B004H7GB9G,$6.29,"4,635",Vitamins & Dietary Supplements,Health & Personal Care,40,"Natrol Biotin 10,000 mcg Maximum Strength Tablets, 100-Count"
8 x 8 x 10.8 inches,5.7 pounds,http://www.amazon.com/Optimum-Nutrition-Standard-Double-Chocolate/dp/B000QSNYGI,$57.99,"10,617",Sports Nutrition,Health & Personal Care,34,"Optimum Nutrition 100% Whey Gold Standard, Double Rich Chocolate, 5 Pound"
21.3 x 16.1 x 22.6 inches,15.8 pounds,http://www.amazon.com/Brawny-Pick-Giant-Paper-Towel/dp/B00WJW8PB8,$28.49,"1,031",Household Supplies,Health & Personal Care,35,Brawny Pick A Size Giant Roll Paper Towel
9 x 5.2 x 11.1 inches,5.4 pounds,http://www.amazon.com/Tide-Laundry-Detergent-Spring-Meadow/dp/B00QEMWJ34,$25.42,"3,500",Household Supplies,Health & Personal Care,33,"Tide Pods Laundry Detergent Packs Tub, Spring Meadow, 81 Count"
0.6 x 0.4 x 8.2 inches,4.8 ounces,http://www.amazon.com/Fitbit-Wireless-Activity-Sleep-Wristband/dp/B00BGO0Q9O,$79.00,"15,668",Sports & Fitness,Sports & Outdoors,32,"Fitbit Flex Wireless Activity + Sleep Wristband, Black"
,0.8 ounces,http://www.amazon.com/PRO-15-Recommended-Probiotic-Supplement-Technology/dp/B00JEKYNZA,$25.25,"2,499",Vitamins & Dietary Supplements,Health & Personal Care,28,PRO-15: #1 Recommended Best Probiotic Supplement: 60 Once Daily Time Release Pearls - 15x More Effective than Capsules with Patented Delivery Technology - Easy to Swallow - Promotes Digestive Health
9.3 x 7.9 x 10.9 inches,10 pounds,http://www.amazon.com/Pampers-Sensitive-Wipes-Box-Count/dp/B005DLCJX2,$24.21,"2,924",Diapering,Baby Products,31,Pampers Sensitive Wipes 7x Box 448 Count
19 x 9.7 x 17.6 inches,7.4 pounds,http://www.amazon.com/Cottonelle-Clean-Toilet-Paper-Double/dp/B00BV4HCJ6,$22.99,681,Household Supplies,Health & Personal Care,30,"Cottonelle Clean Care Toilet Paper, Double Roll, 4 Count (Pack of 8)"
7.9 x 9.3 x 10.9 inches,9 pounds,http://www.amazon.com/Pampers-Softcare-Fresh-Wipes-Count/dp/B0062V8PPI,$9.79,"1,297",Diapering,Baby Products,27,"Pampers Softcare Baby Fresh Wipes 7x box, 504 Count"
6.6 x 7.9 x 6.8 inches,4.9 pounds,http://www.amazon.com/Cottonelle-Flushable-Cleansing-Cloths-Refill/dp/B00EDR6YB0,$14.44,997,Medical Supplies & Equipment,Health & Personal Care,26,"Cottonelle Flushable Cleansing Cloths Fresh Care Refill, 42 Count (Pack of 8)"
10 x 18.5 x 13.9 inches,12.4 pounds,http://www.amazon.com/Pampers-Baby-Economy-Pack-Count/dp/B00DDMIRWU,$36.78,"2,327",Diapering,Baby Products,29,"Pampers Baby Dry Economy Pack Plus, Size 5, 160 Count"
6.5 x 2.3 x 2 inches,2.6 pounds,http://www.amazon.com/AmazonBasics-Performance-Alkaline-Batteries-48-Pack/dp/B00MNV8E0C,$13.49,"1,027",Household Supplies,Health & Personal Care,25,AmazonBasics AA Performance Alkaline Batteries (48-Pack)
13.8 x 4.5 x 8.8 inches,5.4 pounds,http://www.amazon.com/Clorox-Disinfecting-Wipes-Scented-Packaging/dp/B00HSC9F2C,$9.97,603,Household Supplies,Health & Personal Care,21,"Clorox Disinfecting Wipes Value Pack, Scented, 225 Count (Packaging May Vary)"
14.2 x 13.5 x 12.4 inches,11.1 pounds,http://www.amazon.com/Scott-Tissue-Sheet-Rolls-Count/dp/B00IJVUM32,$19.77,"1,488",Household Supplies,Health & Personal Care,17,"Scott 1000 Bath Tissue, 1000 Sheet Rolls, 27 Count"
13.3 x 14.8 x 12.6 inches,10.4 pounds,http://www.amazon.com/Pampers-Swaddlers-Diapers-Economy-Count/dp/B00DFFT9SQ,$45.99,712,Diapering,Baby Products,22,Pampers Swaddlers Diapers Size 1 Economy Pack Plus 216 Count
11.1 x 19.8 x 10.7 inches,11 pounds,http://www.amazon.com/Pampers-Cruisers-Diapers-Economy-Count/dp/B00DDMIUEK,$45.88,"1,397",Diapering,Baby Products,24,"Pampers Cruisers Diapers Economy Plus Pack, Size 5, 132 Count"
